x,y,z
8171.3,11088,-142.85
9030.6,12954,-348.54
8242.8,12053,-159.98
8314.6,11415,-313.72
8686.7,11884,22.334
11006,14448,-339.24
9006,12813,311.91
8923.1,12820,341.9
8982,12790,309.93
8389.8,12390,-177.35
9095.7,13434,-154.3
8282.5,11214,228.42
8221.6,11195,259.67
9869.1,13501,345.23
8510.7,10648,-276.87
9180.7,13038,347.74
8490.9,10694,-281.83
8326.8,12088,-312.81
8361.1,10608,-243.01
8784.7,12568,-276.56
8774.4,12566,-258.28
8132.3,11505,363.84
9336.4,13482,278.6
8140.8,10987,-119.72
8664.9,11257,-116.47
8997.7,12802,246.79
8188.6,11758,210.29
8136.2,10954,-4.7605
8142.8,11816,-10.17
8216,10869,-56.376
8230.1,11231,221.64
9818.9,13206,-273.45
9821.7,13203,-241.11
8981,12930,-335.1
9802.5,13202,-269.42
9566.2,13131,-181.72
8195.4,10978,182.98
8248.7,10977,130.86
8590.3,11604,252.75
8378.6,12236,-230.28
9118.4,12980,352.2
8391.9,10649,-332.79
9557.6,13544,262.77
9646.4,13605,-8.7764
9476.2,13640,22.217
9828.5,13198,-83.912
8128.6,11101,-27.962
9119.3,13041,327.44
8996.6,13115,-415.68
8627.1,11712,219.62
8675.9,11644,182.65
9069.3,12873,-212.59
9148,12793,-263.56
9422.9,13170,-302.77
8684.9,11909,-109.4
8855.7,12250,-36.414
8628.1,11075,-265.03
9221,13382,206.72
8873.7,13011,-294.82
9237.7,13482,226.91
9810.6,13771,39.096
10391,13699,-241.76
8585,12507,-267.99
10214,13696,117
8468.3,10794,-344.97
8877.8,13187,-213.14
8871.6,13203,-140.22
8392,11961,272.27
10600,13793,-279.91
8487.2,12512,-188.17
8676.1,12853,163.09
8773,12863,314.71
8945.4,12636,264.44
10410,13650,-108.59
8268.4,10500,-212.35
8292,10490,-153.61
10451,13644,-236.4
9832.3,13552,-342.01
8731,11744,230.78
10356,13636,-123.28
8726.7,11687,230.36
10478,13644,-171.63
8634.5,11678,129.37
8250.5,10664,101.14
10504,13619,-231.12
10442,13674,-271.87
10409,13661,-74.936
10441,13703,-246.02
8341.8,11571,311.64
10385,13670,-170.25
8326.4,11548,298.11
10446,13634,-170.49
10476,13690,-217.23
10444,13673,-283.56
10494,13648,-220.81
10466,13675,-222.23
8511.5,11814,-290.46
10451,13653,-234.74
9122.4,13385,-203.31
8646.8,10887,-19.945
8717.3,12220,166.52
8743.1,12191,128.54
8427.9,11072,327.44
8699.9,12238,-245.87
8647.5,12286,-299.48
8604.2,12448,-256.95
8693.9,11668,87.404
8646.2,11845,28.888
8712.5,12292,-248.45
9470.7,13623,-121.48
8355.4,12218,-192.89
10613,13785,-184.92
8679.7,12795,-31.333
8825.2,12412,118.2
10741,15175,-295.96
10579,13729,-385.44
9795.2,13713,259.73
8920.5,12494,181.99
8626.3,11628,14.489
9681,13315,287.29
8053.7,11667,294.66
8572.9,12597,-108.87
8627.9,11664,-274.4
9652.4,13410,-182.82
9340.6,12894,119.01
8268.7,10676,46.286
10141,13379,-154.83
9287.3,13172,-311.06
8821,12163,203.28
8476.3,10873,-353.47
9548.4,13296,-337.86
8718.9,11930,-166.59
8449.2,12423,-413.61
8528.5,12538,9.4722
9935,13562,148.86
8336.9,11311,258.59
10349,13703,-29.87
8719.4,12817,225.77
8308.5,12207,-240.4
8285.6,12189,-221.48
9237.3,13531,-155.36
9704.9,13230,-352.57
8164.8,11626,-251.96
8268.3,11695,-273.73
9724.9,13621,188.73
9366.6,13494,-270.05
8343.7,11143,-313.97
8195.7,11459,-199.69
8605.6,12142,-321.58
8559.6,11282,-287.88
8316.2,11130,-317.17
9580,13261,-369.48
8944.2,12567,164.9
8455,10679,-364.26
8664.2,10929,-140.22
8313.1,11190,-309.25
8318.7,11183,-291.38
9591.5,13640,167.61
10761,15125,-227.25
9288.4,13504,109.45
8638.4,11166,191.33
8609.1,11705,211.31
9176.4,12922,-261.53
8277.1,11707,374.16
9469.6,13641,-109.31
8314.9,11532,261.79
8666.1,11029,-32.539
9201.9,12918,152.16
8548.5,12724,-18.473
9085.3,13305,-276.53
8286.2,12159,-251.48
9459.1,13685,321.71
8908.9,12490,-118.67
8228.9,12137,-53.258
8175.5,10678,-31.108
8106,11019,-10.23
8181.3,11570,156.81
8734.1,11873,-105.69
8160.1,11184,-7.7733
8137.4,11211,70.495
9486.7,13289,-307.51
8175.9,10729,-131.25
9471.3,13297,-326.43
9506.2,13572,193.84
8728.3,12733,256.31
8888.1,13096,-14.886
9768.1,13744,-53.659
9977.9,13723,-62.555
10062,13346,-200.57
8400.1,12069,-345.51
9171.4,13355,-219.84
8843.4,13125,-311.3
10495,13741,-154.94
8790.8,12710,283.71
8144.5,11346,106.94
8338.3,11429,282.35
9200.9,12859,199.2
9318.9,13009,-260.55
9246.7,13402,-263.86
8514.3,10823,135.52
8486,10785,177.35
8525.4,10798,132.49
8502.7,10780,163.23
8748.6,12981,-169.79
8475.2,11763,259.41
9439.6,13585,215.78
8748.9,12268,-253.16
10045,13379,-232.89
10151,13454,110.54
10006,13666,123.46
9050.7,12782,-314.1
8588.2,11825,-320.03
8779.9,12557,-268.08
8771.8,12534,-206.55
8706.2,12117,127.74
9847.6,13403,313.47
8750.7,12153,-105.72
8750.5,12203,-273.78
8180.4,10780,-132.09
9480.8,13682,-58.231
8377.1,10882,-348.96
8260.1,11133,-236.32
8942.4,13224,311.51
8130.2,11406,-132.14
8473.5,11122,182.81
9513.1,13289,419.48
9640.3,13097,128.45
8235.1,10656,-180.79
10216,13661,4.9689
10139,13726,-190.38
9098.5,12986,-244.59
8653.4,12782,218.89
8697.6,12784,219.3
8552,10487,68.814
9721.2,13621,-251.97
9755.5,13619,-276.37
8499.4,12088,298.57
9758.2,13564,308.96
8747.2,12666,242.29
8489.7,10899,-416.96
8763.1,11430,34.396
8210.6,11915,214.22
9678.8,13687,203.52
8259.4,11494,-64.16
10564,13778,-237.42
8555.6,10923,-287.9
8771.1,12564,-288.39
10165,13354,-1.6854
9062.5,12933,-306.5
9816.4,13171,-129.96
8333.9,10502,-256.72
9803.7,13199,-100.02
9768.9,13113,-96.77
9432.2,13566,-267.24
9483,13551,-314.51
10277,13720,-117.13
8735.1,12030,-268.51
9243.9,12916,-293.01
8547.9,11799,41.935
10069,13398,217.88
9498.9,13248,230.11
8592.6,10950,-297.23
8272.4,11827,169.36
8259.4,11269,-201.53
8270,10942,122.68
9961,13299,-65.011
8217.1,11498,181.99
8231.5,11455,251.2
10266,13502,-136.1
10295,13492,-88.153
8428.1,11331,312.44
8284.5,10513,-145.66
10995,14640,-243.23
9497.4,13320,314.49
10845,14950,-240.25
8459.9,11807,296.67
9012.9,12997,-343.43
10463,13656,-201.61
9103.5,12971,-341.71
8539.6,11543,292.21
8632.5,12820,189.13
8705.9,12839,150.79
9179.8,13402,-280.4
9262.5,13197,190.39
10901,14807,-261.07
10896,14814,-333
8610.1,11158,-195.7
9223.9,13453,-342.65
9448.5,13526,-333.53
9446.4,13240,-337.81
8523.5,12539,-143.43
9441.7,13616,-145.92
8676,12559,-234.21
9534.2,13610,75.435
8739.4,12751,-265.81
9318.4,13369,-294.86
9785.6,13416,-380.52
8700.5,11868,151.24
10952,14488,-354.23
8146.8,11869,-15.439
8925.9,12410,202.29
8607.3,11532,247.98
8617.8,12804,-115.16
8698.6,12867,-181.62
9779.4,13505,-370.99
9589.8,13408,283.78
10107,13547,-275.58
8394.3,12248,-271.69
8259.3,12142,-154.7
8700.7,11477,80.371
8703.6,11471,115.24
10254,13505,81.755
9154.8,12854,-314.89
9695.9,13152,133.73
9669.1,13147,150.68
10132,13654,-172.24
9511.9,13629,43.85
8653.5,12920,20.563
9236.9,13365,-26.979
8264.9,11927,238.79
9998.9,13376,-309.58
9184.2,12746,117.27
9361.3,12917,91.149
8663.8,11684,-170.58
8530.4,12449,-116.73
9807.5,13701,174.21
8731.1,11794,-44.665
9661.9,13148,129.56
9635.8,13121,173.42
9664.8,13144,173.57
9692.2,13162,125.4
9701.3,13193,172.82
9711.7,13145,93.301
8457.9,11841,362.98
9663.9,13136,163.49
9655.6,13139,219.45
8473.6,12362,-137.4
9691.3,13164,166.44
9714.7,13084,124.06
9642,13125,204.65
8343.1,12110,-300.16
9290.6,13303,296.94
9660.9,13167,140.34
9635.5,13162,195.82
8950,12641,306.98
9171.4,13310,-280.76
8651.2,11081,88.048
8252.6,11330,-302.78
9399.9,13558,-6.9181
9247.7,13397,-340.51
8253.4,11308,-274.93
9814.4,13688,-234.37
8425.2,12352,-190.92
9124.8,12841,248.41
9637.3,13717,16.932
8076.4,11111,150.06
9989.7,13681,-339.41
10528,13793,-332.09
8084.5,11792,-2.4621
8898.7,13161,130.23
8180.1,10836,-203.12
8523,11047,-277.29
8150.8,11080,178.16
8336.4,11379,-320.46
9989.1,13363,312.51
10783,15143,-329.06
10918,14152,155
8743.4,12906,382.21
8619.3,12177,-125.65
9273.8,13471,-301.21
8137.4,11838,-40.613
8242.3,12101,-132.92
8355.9,10564,-23.122
8039.8,11397,-76.673
8877.2,13193,38.969
8661,11156,152.47
10025,13480,331.04
8279.6,12006,-90.752
8358.1,11580,52.612
9651.1,13530,253.26
8307.4,11565,74.915
8316,11390,-109.46
8410.9,10552,-227.23
8213.9,10708,-327.64
10580,13719,-211.75
9351.7,12944,22.812
9321.9,13051,256.95
9032.4,12674,-298.9
8958.2,12497,62.219
10907,14777,-200.34
8418.1,10586,-313.45
9800.8,13444,301.68
8553.5,11132,257.95
9982.4,13379,210.69
8396.2,11790,272.21
9823.9,13648,-212.53
9101.5,12838,-242.6
8584.2,12631,-1.4039
10067,13357,255.02
8880.7,13016,-338.45
8409.8,12403,-179.46
8398.1,11416,363.4
8120.8,11911,127.17
9896.2,13751,84.326
8911,12525,-216.95
8693.5,12525,-205.53
8763,12710,-324.89
9166.7,13183,35.673
9560.9,13573,-305.42
9969.2,13658,-350.91
9598,13622,108.49
9473.6,13606,164.95
10737,15169,-306.71
8319.2,11989,-275.08
8796.5,12522,131.82
8394.7,11849,326
8326.3,11888,233.88
9376.7,13568,-49.67
8115.8,11441,212.95
9856.9,13621,-263.18
9406,12980,109.73
9167,13353,-292.28
9171.1,13363,-290.97
10962,14384,-319.26
9192.6,13435,-101.32
10940,14012,-317.19
8446.4,11737,-331.98
9261.2,12975,314.61
10973,14191,-330.78
8625.6,10957,54.746
8605.7,12652,125.06
8740.4,12320,84.08
9878.1,13348,-380.54
8364.7,11367,324.18
8699.2,12798,-179.42
8150.4,11939,-16.25
10027,13416,-118.53
8197.4,11946,194.94
8602.7,11770,-277.6
9280.3,12908,179.43
8580.7,12078,-417.27
8652.9,12105,-54.357
8811.4,12430,-162.29
9424,13532,-271.34
8598.7,11210,-224.92
8583.9,11722,24.563
8433.4,11595,-458.23
8738.3,12700,239.75
8745,12247,-248.86
9957.9,13733,-122.92
8639,11000,-175.85
10966,14651,-446.01
9197.9,13393,-279.94
9180.9,13378,-259.92
9031.7,13341,-441.11
9291.5,13452,-188.22
8454.6,11968,306.8
9732,13750,194.49
9418.2,13395,315.23
8823.7,12797,-252.95
8360.5,12212,181.92
8320.6,12222,218.78
8758.8,12411,-263
9223.7,12934,300.1
8157.7,11831,-164.41
8197.7,11865,-119.37
8861.1,12543,157.32
10899,14158,-296.84
10158,13348,-158.02
8325.8,12207,237.98
9076.8,13164,297.9
8374.1,11360,-327.2
8916.7,12503,-160.31
10928,14551,-381.89
8233.3,10839,-168.08
8774.9,12294,-260.82
9570.5,13608,271.97
9823.4,13656,136.06
8622.8,11746,203.27
9142.7,12656,26.262
8485.7,10904,-342.07
9635.5,13659,-211.33
8301.8,11065,-293.54
9971.9,13198,-137.56
9950.6,13340,-298.34
8342.5,11432,269.01
8351,11449,314.67
8678.1,12922,211.37
8410,12167,-299.39
8677.7,12907,110.69
9080.8,12898,-330.27
8440.4,10865,114.47
8739.3,12610,-247.71
8670,12686,-265.46
8380.7,11226,97.418
10313,13593,-151.78
10278,13564,-116.27
9449.1,13168,-334.39
9124.4,12863,-310.57
8270.5,11266,-294.55
9408,13185,-319.05
8349,10684,117.43
9287.8,13197,-285.37
9249.5,13327,-270.84
10226,13586,-179.71
10925,14239,-257.54
10282,13572,-208.96
10300,13562,-194.45
10329,13579,-169.25
10276,13574,-165.72
10281,13573,-167.85
9404.3,13575,123.47
9423.9,13555,158.67
8782.6,12384,-265.93
9510.4,13136,49.9
8335.9,11174,-275.9
8534.6,11194,342.04
8695.5,12010,-116.65
9211.6,12886,243.03
8688.9,10908,-14.64
8700.3,11808,-10.004
9364.7,13162,308.87
9811.5,13727,121.46
10301,13584,-203.4
10271,13579,-213.81
8730.9,11956,-58.624
10294,13570,-198.94
10284,13570,-188.76
10287,13583,-193.25
10277,13570,-156.22
10276,13567,-187.98
8600.3,10962,-217.83
10287,13578,-205.43
10290,13573,-171.58
10312,13577,-201.18
10299,13572,-219.07
10280,13569,-193.42
10247,13567,-189.33
8545.5,11697,270.1
8436.8,11694,358.77
10953,14761,-292.54
9101.9,13289,-224.52
9071.4,13102,366.01
9394.7,12898,50.242
8980.3,13275,-164.16
8850.1,12707,-322.8
8717.1,12662,-305.45
8629.6,12551,-103.11
10919,14195,-297.12
10305,13607,-125.97
8684,11185,70.228
8316.6,11639,315.11
9071.3,13296,-272.84
8316.1,10926,-364.34
10236,13679,-129.9
9034.4,12703,-355.23
10303,13580,-203.54
10212,13606,-96.535
10229,13618,-102.71
10286,13572,-187.52
10290,13566,-192.99
10301,13595,-201.97
8729.8,11613,-10.37
10283,13572,-177.62
8941.5,12583,-206.23
8518.8,11215,-205.64
9582.4,13591,52.037
8801.7,12549,-229.89
8912.2,12504,66.82
9166.4,13359,-267.2
8308,11341,-417.24
9055.5,12653,116.93
8368.5,10910,240.19
8756.4,12478,90.32
8156.5,11121,115.93
8238.7,11212,293.32
8128.6,11124,112.22
8188.4,11166,36.459
8249,11410,-276.42
8577.8,11417,289.04
8627.5,12721,85.575
8134.2,11551,-170.75
9777.8,13636,179.14
8270.6,10555,23.789
8271.4,10780,58.299
9708.7,13117,-58.114
10039,13291,182.85
10067,13273,112.05
9246.3,13407,147.33
9917.7,13308,-308.24
8134.2,11821,9.0575
8975.3,13005,-313.91
10800,15032,-286.13
8442.7,11677,277.11
9402.2,13385,-335.66
9890.8,13811,-92.264
10082,13309,-21.486
10004,13403,-371.3
8558.5,10654,-278.47
10373,13675,-120.72
8242.1,10535,-144.98
8140.2,11119,9.0677
8534.9,11816,-335.65
9555,13190,183.43
8414.3,11791,-338.86
8722.4,11905,29.087
8561.2,11298,-251.55
9377.6,13595,-119.84
8609.2,11263,-234.9
9118.8,12858,-305.61
8556.9,11301,-171.11
8491.8,11331,-283.55
8564.3,11272,-266.64
8612.4,11267,-218.93
9430.9,12989,-184.27
8598.6,11304,-266.08
10993,14486,-341.31
8741.9,12888,149.48
9304.2,13119,-326.04
8486,12091,355.35
9022.4,12586,86.64
9553.9,13081,-121.57
8489.8,12478,4.235
9481.6,13549,-318.11
8666.6,12645,-259.04
9140.4,13318,-181.9
9129.2,13065,-338.04
9822.8,13199,180.74
8539.6,11209,-247.21
8371.6,11829,-385.63
8769.6,11518,-88.201
8774.7,12283,-305.8
8517.4,11740,-294.19
8645.8,11571,-151.81
10192,13729,77.009
8679.1,11053,-79.645
8713.4,12943,-233.25
10038,13696,32.988
8608.6,12688,-89.226
8150,11678,-110.5
8279.8,11714,-288.27
8652.2,11979,-156.38
8449,12058,247.74
8352.4,12373,98.93
8409.4,11391,341.92
10933,14883,-330.45
9993.3,13567,316.1
9243,13225,328.9
9246.6,13229,321.54
9558.7,13058,-130.83
9517.6,13069,-123.19
8277.5,11860,279.71
8649.8,11594,-176.81
9167.4,13355,-268.97
8260.5,11434,271.26
11014,14777,-108.27
8754.3,12509,196.34
8620.1,11670,213.32
8931.8,12701,197.03
9314.9,13118,-329.57
8687.6,12684,169.94
8128.1,11250,-7.4809
8481.9,11558,241.28
8379.3,11301,-313.01
8153.8,11116,117.59
8128.1,11629,-9.2733
9630.8,13508,-292.44
9109.3,13454,-32.21
9393,13198,327.68
9396,13576,168.18
8301.2,11221,255.46
9810,13205,-232.71
9423.7,12960,19.431
8721.9,11831,-185.22
8090.3,11757,-9.2372
8613.9,12626,134.51
10713,15163,-290.49
8688.5,11187,-108.79
9932.3,13623,-299.25
8665.5,12226,235.08
8152.9,10998,61.703
8087,11639,10.299
8984.1,13246,101.53
8640.1,11747,-91.138
8406.9,10494,-238.36
8160.6,11602,-179.96
9055.6,12596,4.4039
9204.4,13489,-59.417
9363.5,13192,-349.19
9400.3,13045,220.55
9311.6,13448,-311.54
8433.3,11133,240.73
10872,14972,-199.14
10068,13543,-298.18
9347.6,13058,151.75
9302.1,13054,226.26
9042.4,13302,-175.93
8678.8,11895,-312.6
8682.8,11647,213.13
9210.3,13381,-232.45
9295.9,12961,-213.22
8606.7,11999,-295.12
9214,13143,-320.89
8683.4,12861,194.83
9057.6,13353,-99.624
8491.9,12491,-122.4
8604.6,12691,-35.983
8365.5,12253,-332.96
9727.4,13720,22.166
8558.7,12017,-362.26
8480.3,11357,-166.1
8595.7,11026,69.032
8486.9,11208,-294.95
9099.3,12853,244.39
9351,13460,200.49
8262.4,11379,381.99
9047.1,13049,282.94
8206.7,11041,-222.18
8517.2,10638,-290.57
9476.6,13053,-31.171
8221.5,11899,63.038
8398.6,10886,223.79
10675,15109,-175.63
8217.9,11719,-199.25
8234.4,11331,-326.7
8263.2,11633,-324.65
8617.9,12560,-178.92
9837.8,13367,236.52
9100.3,13125,-298.49
9415.6,13131,-289.41
8641.6,12663,-206.36
8375.5,11530,322.65
9341.2,13023,-243.83
8696.9,11538,-148.97
9327.1,13541,-140.42
9124.7,12695,-145.34
9140,13217,-303.28
10289,13637,-161.66
10229,13686,-169.81
9040,12600,152.42
8207.9,11042,191.84
8524.3,10713,-72.185
9343.8,12966,239.89
8507.8,10648,-272.47
8753.9,12153,-240.48
9557.7,13254,-345.56
8139.3,11638,59.076
11000,14490,-313.84
8632.5,12931,276.3
10044,13667,-183.41
9068.5,12856,231.59
9231.2,12932,-299.57
8578.5,12063,214.89
9605.2,13368,413.74
8594.2,11172,-164.88
8646.1,11168,-133.03
9700.1,13619,143.63
8634.9,11183,-177.62
8664.1,11188,-161.29
8687.1,12886,109.9
9699.6,13234,-320.13
8654.1,11389,-239.85
8369.4,11921,-280.91
8904.8,12418,-150.88
8374.2,10728,-275.19
9175.2,13371,-306.06
8360.6,10632,-313.17
8473,11240,-283.19
8881.6,12221,0.6794
8918.4,13314,113.58
8544.3,11722,293.09
9644.2,13113,-241.98
8213,10723,-486.29
9682.3,13165,98.227
10954,14156,-290.95
8166.4,10852,-69.028
8186.2,11732,-206.81
8142.5,11689,-151.79
10803,15005,-347.83
8625.6,11779,109.61
8644.8,11692,160.34
10201,13377,-129.42
10228,13406,-70.705
9656.5,13756,91.423
8073.5,10895,-48.679
8306.1,10934,155.92
8317.8,11325,-295.39
8418.2,11250,-291.45
8781.7,12145,51.538
8391,12387,-187.45
8391,12383,-196.37
8803.3,12627,-240.04
10864,14903,-282.3
8550.8,10907,-297.39
8740.1,13017,151.54
8547.5,12600,-51.066
9068.2,13253,-295.32
10093,13352,87.269
9833.5,13748,78.43
8303.5,11691,-281.39
9526.8,12978,-191.41
9024.9,13302,-217.82
8424.5,12231,232.77
8638.2,12727,-165.92
8670.9,12353,-120.26
8704,12663,-279.78
8599,12648,64.877
10160,13518,154.28
10100,13712,-3.6388
8592.8,10842,-17.866
8337.2,11289,349.97
8062.3,11461,44.897
10937,14238,-342.13
9813.7,13804,7.0104
9732.7,13736,-28.574
8176.2,11073,-20.34
9189.3,12709,17.086
9919.4,13619,-273.8
8456.2,11680,-341.11
9892.1,13469,-346.35
8394.4,11723,-320.31
9157.5,13201,-287.64
9479.7,12878,40.501
9097.8,12992,-299.48
8051.8,11647,-46.266
9784.3,13447,229.26
9160.2,13331,-307.92
8606.4,11505,-270.43
8408.7,11723,-318.13
9620.8,13515,347.16
8772.9,12868,61.873
10650,13762,-290.17
8358.1,11113,-334.02
8131,12044,8.8159
8368.3,10933,-305.21
8161.8,11122,99.819
10214,13465,-386
9924.2,13399,-325.71
9717.5,13164,-426.8
8588.4,11848,-294.87
8487.5,12029,-318.61
10816,15141,-269.7
9766.9,13523,-401.95
9146.2,12717,54.403
10260,13691,-150.49
10279,13697,-174.3
10996,14608,-329.88
8220,10908,168.88
8234.8,10997,132.71
10958,14401,-341.67
9088.8,12811,220.98
9179.1,12728,-30.909
9855.2,13427,292.51
9717,13242,237.11
10674,13813,-300.61
10647,13799,-286.38
8585.2,11358,-301.39
10279,13591,-211.95
8237.7,12037,170.26
10180,13358,-222.69
11020,14512,-334.4
8453.3,10512,-319.79
8887.5,13047,-343.42
9492.4,13472,-349.1
8375.7,12375,-124.63
9344.7,13498,276.73
8786.6,12937,-54.972
8392.3,10630,-199.24
8286.2,11277,249.93
9672.9,13392,220.86
9499.9,13325,-342.92
8527,12000,198.49
8494.7,10642,-288.04
10062,13783,60.065
8611.3,12661,-190.56
8410.9,12235,291.73
8316.9,12190,128.55
8379.4,11264,249.73
9716.8,13395,-323.82
9762.6,13520,-300.33
9886.5,13440,242.86
8870.2,13084,-298.32
8664.5,11639,-171.94
8941.6,12567,177.38
8897.3,12531,107.12
8710,12007,-245.6
8570.8,10878,-209.05
9860.2,13606,-271.94
8186.7,11081,-223.5
8349.7,11948,-405.17
8406.7,11845,-333.22
10163,13736,21.412
8761.6,12762,258.92
8479.1,11152,-315.97
9353.9,12889,-162.25
8736.4,12429,134.9
8777.4,13108,-15.394
8764.7,13131,-23.041
8119.4,11935,66.855
8552.8,12605,430.48
8075.6,11616,-13.528
9437.3,13449,183.14
8211.4,11122,-321.33
9272.4,13058,277.37
9375.1,13396,-339.96
8232.5,11721,-265.64
8318,12317,200.76
10157,13375,-107.35
10031,13693,-238.67
10016,13356,149.26
9012.3,12479,-294.64
9872.2,13348,-348.66
8232,11675,-257.82
8358.6,12268,-258.88
11018,14524,-336.63
8487,12459,143.83
8665.7,11698,-155.91
9994.2,13713,119.53
8636.6,12028,-302.25
9665.9,13468,368.9
8751.8,11776,-12.215
8576.6,10944,-274.6
8196.8,10877,4.469
9178.1,12899,-276.37
8691.1,11848,212.14
8585.7,11209,-113.8
8663.3,11602,189.72
9858.8,13203,-243.41
10939,14119,-269.67
8074,11765,-307.19
8459.7,10859,-256.73
8481.8,10629,-344.94
9888.8,13506,-415.51
8665.7,11789,143.62
8554.4,11853,205.27
8465.2,11131,285.32
9130.1,13294,217.6
10845,15039,-267.15
8163.1,11801,118.48
11028,14233,-333.55
8156.1,11143,97.965
8472.2,10804,149.55
10760,15098,-293.19
8944.4,12635,-251.61
10154,13382,-228.18
8187.5,11131,180.1
9435.7,13397,314.69
8802.8,12179,-60.405
8270.1,11866,-190.56
9270.8,13235,131.78
9953.9,13810,144.33
9569.7,13173,-322.29
9846.2,13354,262.68
10543,13805,-324.3
8119.3,11455,43.757
8650,12094,-268.94
10211,13420,-229.59
8431,12104,-275.98
8791.4,12620,13.351
8604.9,12780,64.736
10090,13339,-66.171
8437.8,11508,313.06
10174,13303,-78.288
8356.1,11398,323.96
8435.1,11925,269.79
10611,13763,-242.67
8901.5,12646,105.09
9051.2,12721,-250.2
8503.9,12553,51.516
8930,13197,-158.53
8751.3,12494,160.76
9346,13513,-243.58
8122.2,11817,-12.647
8653.4,11715,179.71
8938.1,12614,-288.48
9191.7,13083,342.32
11000,14697,-273.03
11001,14708,-267.19
8478,11833,-309.4
10848,14667,-301.99
8694.9,12569,179.19
8703.7,12550,212.71
9532.7,13073,-269.43
9745.1,13732,-107.74
8353,12331,-145.2
9728.4,13711,-171.63
8287.4,10750,220.29
10874,14015,-315.16
9135.5,12856,-333.25
9486.4,13411,-355.22
9147.9,13115,-381.96
8692.9,11651,-3.9584
8886.1,13202,-122.6
9676.3,13067,-4.7108
9320.4,13373,-308.12
10253,13592,4.0152
8623.1,11509,98.938
8764.3,12210,-287.98
9875.7,13260,166.58
8746.3,12221,-287.46
9724.5,13710,-58.307
8471.1,11293,256.07
8301.6,11379,239.97
9010.4,13298,144.78
8320.1,10818,-30.106
8573.6,11231,-221.42
9331.7,12936,-213.99
8589.3,11364,-258.63
9692.1,13167,-21.833
9793.3,13098,149.83
8576.9,12860,156.38
8689.1,12555,-249.57
8544,11854,226.62
9023.4,12549,-95.359
8601.2,12324,328.99
9026,12900,305.61
8778.7,12333,-135.03
9787,13196,118.73
9334.7,13393,188
8646.2,11919,210.36
8519.5,11232,-302.67
8552.7,12838,97.388
9623.9,13115,-99.966
9102.9,12722,-23.345
8250.7,10691,149.28
9578.5,13690,-32.186
9251.7,12786,-86.12
8826,12554,97.114
8684.9,11260,-45.101
9147.1,13330,298.72
9849.3,13242,190.92
9782.7,13733,64.746
9833.5,13664,-335.4
9856.7,13496,-359.07
9906.9,13470,-336.98
8540.9,11569,-333
8465.8,12296,-455.54
10933,14509,-495.52
8954.4,12707,181.44
8241.5,11105,275.69
9696.5,13112,68.107
8753.6,11682,-189.12
8768.5,12384,-268.28
8622.7,11172,137.49
9627,13708,162.03
8597.5,11069,-223.87
9390.4,13319,304.43
8480.6,11292,-319.96
8759.8,12365,-165.74
10615,13774,-204.31
9358.7,13410,-374.78
8321.9,11982,-120.11
9567.2,13201,256.71
9430.3,12913,-113.79
9178.8,13312,-371.52
8477.1,11138,252.78
8749.7,12357,-249.99
8661.5,12181,-326.58
10277,13536,114.44
9670.8,13220,196.04
9362.1,13575,48.918
9538.8,13097,-165.49
9197.8,13293,292.18
9677.2,13656,-79.52
8457.9,12282,-306.05
8463.1,12300,-296.22
8275.3,10654,-396.32
8617.1,11249,156.1
8390.4,11501,-266.78
8215.1,10852,112.66
8238.6,10644,7.4489
8595.4,12356,-303.98
8314.5,10571,-246.23
8345.9,10543,-31.817
8723.3,12662,229.91
8202.9,11221,-203.75
8190.2,11243,-89.946
8288.3,11915,392.5
9290.9,13574,-142.77
9382.7,13337,-296.14
9249.6,13439,-364.01
8645.7,11183,16.949
9115.3,13269,-244.54
8674.6,12196,210.32
9136.8,13431,87.553
9279.6,12998,79.444
8920.8,12699,-369.07
9923.7,13294,-309.12
8722,11930,237.33
8804.8,12825,-293.99
8070.7,11708,-53.185
8124.4,11687,44.606
8607.2,11398,-251.08
8581.8,11466,-260.61
8261.4,11086,-267.79
9536.4,13149,-290.26
8353.2,12318,186.2
9534.8,13617,-29.511
10795,15023,-302.02
9416.7,13025,-46.948
9154.2,12749,-139.08
9117,12756,-242.38
10839,15049,-272.42
9192.8,13340,-155.45
10036,13340,-118.28
10573,13717,-394.3
8217.8,11033,80.273
9403.9,13557,53.559
8366.9,11665,-0.78085
8643.4,11258,-61.197
8942.1,12525,4.0813
8843.4,12434,-84.064
8490.2,10831,166.37
9009.9,13231,30.631
8716.9,12025,67.072
9380.7,13440,231.19
8653.4,11183,59.63
9354.8,13504,-157.69
9334.4,13547,-153.01
9335.3,13561,-78.132
9286.2,13506,-118.84
8778.9,12862,436.42
8910.4,12876,249.06
8716.2,12041,192.51
8565.5,12020,207.13
8768,12594,146.82
8796,12612,194.51
8727.7,12631,186.63
10643,13765,-246.08
8751.2,12996,-196.92
8564.6,11536,245.13
9716.4,13129,-86.293
10107,13701,-237.44
9322.3,13114,219.34
9997.7,13343,-474.86
9837.7,13145,89.908
8754.2,12058,-84.285
9687.2,13729,-56.78
9196.2,13302,91.969
9714.9,13130,-100.28
8274.5,11276,254.9
9082.1,13384,146.44
8522.2,11138,100.27
8984.9,13361,129.86
9563.8,13120,-203.38
10086,13428,132.6
8965.8,13146,-298.73
8981.7,12555,-252.63
8388.9,12414,156.16
