x,y,z
22579,10922,-439.95
22007,10520,-190.74
21011,10171,-303.99
21741,10667,268.22
22588,11149,-441.84
22558,10890,345.31
20904,10076,-278.74
22401,10754,-338.43
22731,10995,288.9
23108,11187,-160.44
22432,10681,-219.41
21212,10763,120.43
22966,11206,41.755
22291,11068,-343.35
22322,11055,-315.65
21795,10984,-273.51
20936,10622,100.31
21583,10483,-388.21
23637,11059,-280.72
22044,10576,-314.52
23053,10833,122.22
23060,11138,-202.37
21609,10621,347.59
22864,10941,271.71
21146,10258,-300.62
22965,11211,-25.938
21105,10191,34.397
24886,10824,-380.84
24896,10838,-340
22091,11133,-120.2
22906,11132,-132.01
25177,10598,-151.02
23309,11093,-68.695
21225,10180,-172.86
23777,11009,-287.47
23723,11000,-327.29
21072,10113,-71.317
22527,11285,-89.509
22102,11126,-243.62
20925,10153,-353.78
21868,11054,-173.6
21336,10331,-304.87
21254,10312,-274.47
22714,11084,278.14
21402,10805,-296.94
25044,10709,-281.28
24975,10827,-264.21
22262,10604,-246.58
21889,10745,-271.33
21151,10727,149.34
24280,10971,-281.58
24344,11047,-476.53
22888,10873,-366.8
21058,10680,-69.959
22918,11175,199.15
20928,10495,93.847
23145,10862,-197.19
22960,11105,-259.48
22050,10902,-395.11
22057,10915,-395.38
24441,11000,-275.63
21623,10422,30.038
22005,11096,63.081
21915,10623,245.07
22507,10791,-392.93
21709,10471,-286.18
23267,10947,-423.64
22926,11229,-199.94
22179,10577,-316.31
21798,10809,-42.908
22254,10895,-364.08
22451,10686,-287.96
22222,10665,124.01
20990,10659,-1.7149
24304,11051,-370.26
21858,10608,-368.66
21854,11031,39.644
22712,11182,-285.38
21897,10594,-330.11
23208,11006,-234.43
22936,11190,190.06
23170,11111,-85.782
22065,10669,223.42
22094,10663,225.38
23580,11052,-352.98
23582,10994,-241.95
22550,11252,-164.59
23923,11002,-357.98
21961,10545,116.97
21296,10822,-207.11
22231,10636,166.13
22834,10770,-240.97
21206,10272,-250.98
21637,10377,-90.988
21653,11033,-40.695
22353,11163,-94.104
21701,10604,302.22
22547,11058,-381.06
21131,10749,-27.502
21454,10900,-145.15
22890,11253,-146.64
20856,10510,45.997
20870,10510,-18.626
21868,10643,238.16
24898,10870,-332.54
21453,10483,279.56
22559,11243,107.03
25143,10682,-266.35
22690,10737,190.57
20973,10622,-209.96
22213,10545,-180.42
22150,10544,-148.62
21900,10789,-388.9
21598,10408,57.81
20773,10394,-323.42
22182,10963,324.75
23108,10892,123.9
25460,10586,-376.99
23123,11043,216.07
23512,11073,-286.46
20864,10118,-174.16
20794,10103,-258.23
21876,10675,-385.27
21769,10950,-308.22
22123,10553,-296.13
21198,10605,-397.84
21204,10196,-107.95
22580,11154,-277.12
21734,10816,272.03
21944,10563,137.46
25480,10571,-449.4
20944,10139,-67.462
22499,11219,-3.1398
22307,11118,-223.3
22842,11231,55.307
23877,11075,-303.55
22181,10813,-400.25
23460,11032,-238.72
23556,10996,-205.06
22150,10670,252.92
22265,10627,127.41
22260,10561,-170.3
22134,10688,-345.23
24231,10965,-447.78
22221,10542,138.96
21544,10628,-412.8
23034,11107,-211.05
21507,10614,-416.31
23266,11081,-78.262
25303,10704,-307.76
23126,10968,159.23
23680,10994,-394.91
22339,11008,-350.48
22860,10973,-399.62
21441,10414,-281.02
21610,10613,-406.07
24277,11018,-321.09
24365,10987,-368.36
24053,11013,-31.856
21113,10435,303.01
22001,11037,125.93
21689,10477,265
22777,10972,-387.62
22109,10564,-281.79
22703,11068,-333.89
22990,10911,-378.93
22831,10902,-345.46
21696,10809,243.14
21996,10622,44.317
23180,11132,-88.078
21189,10728,231.83
21601,11039,-122.93
21107,10697,-214.53
21089,10596,-287.93
21505,10424,139.78
21565,10700,-356.66
21802,10891,-356.27
21843,10882,-396.6
21600,10870,-222.12
21629,10739,-251.02
21541,10566,-365.84
21157,10173,-212.5
21191,10413,-356.54
25040,10790,-335.54
21603,10683,260.95
22146,11015,-359.66
21367,10668,-457.23
21734,10857,-11.592
21899,11008,-269.38
22316,10821,186.73
21716,10396,74.504
23045,11126,-237.15
25660,10464,-342.53
21656,10649,250.7
24525,10953,-341.87
22587,11179,180.3
21427,10557,-356.7
21451,10479,-353.09
21410,10526,-269.29
24685,10793,-296.33
21038,10104,-191.6
24289,10928,-309.13
24993,10755,-340.4
21406,10313,-136.45
21576,10917,-298.2
22347,10908,-397.63
24333,10972,-301.2
24117,11065,-394.96
23765,11018,-455.44
21267,10797,-252.48
21765,10664,-353.25
22171,10718,267.32
22084,11040,-302.47
21270,10691,166.87
21330,10290,190.95
21678,11014,-288.78
21846,10615,331.24
21369,10502,169.22
22381,11056,338.7
21059,10504,176.86
21313,10857,111.38
22428,11229,130.21
22105,10864,264.65
22205,11040,-364.56
23954,11061,-261.79
21738,10560,-426.99
21555,10348,-6.5023
22578,10803,203.18
24755,10919,-274.1
24783,10897,-294.37
22046,10545,-273.81
21709,10519,205.23
22272,10611,-119.96
22723,10779,-358.63
22141,11176,-84.669
21371,10512,308
22952,11164,-36.159
22771,10792,-287.76
22617,10819,-404.57
21933,10803,-412.94
21803,10799,-411.65
25789,10507,-281.32
21639,10395,-219.01
21588,10384,-260.29
22572,11178,-312.62
21122,10545,243.52
22440,10780,-361.6
22599,11172,-304.77
21495,10938,-109.46
22579,11194,-310.68
22602,11224,-200.99
21293,10926,-70.536
20951,10542,204.31
21404,10810,-261.63
21623,10705,-354.25
22017,10548,-250.04
25012,10741,-285.12
22773,10777,-336.61
22244,11134,195.44
21202,10540,-358.16
22878,11133,179.63
24500,10917,-313.51
23181,10950,-230.5
23198,10941,-82.048
21308,10866,134.08
21856,10933,244.95
21845,10919,224.01
21922,10787,350.01
21199,10855,99.729
21705,10568,-360.55
22917,10931,-346.87
23721,11104,-321.46
22350,11214,88.238
21229,10287,-260.27
23182,11019,99.467
22790,10860,-418.91
22761,11014,-357.81
22156,10727,288.69
21478,10893,-17.34
22320,11147,-255.14
21053,10141,162.51
20944,10181,-57.625
25453,10584,-297.35
23006,10896,-335.24
22151,11100,-338.87
21147,10253,238.27
20929,10517,58.717
22980,10977,-347.48
21480,10986,-18.485
21451,10334,191.84
20854,10445,54.578
21149,10381,341.13
21171,10389,304.35
22066,10929,64.94
22075,11144,-84.791
22427,10629,123.08
22024,10519,44.654
21099,10146,-127.38
22940,10948,253.97
21218,10131,-142.34
22855,10773,62.826
21374,10273,-57.905
21214,10699,-309.8
25260,10696,-369.94
20827,10155,-111.1
22898,10973,-417.15
22176,10778,-461.93
25217,10728,-343.54
22240,11138,153.05
21685,10460,43.875
22765,10944,-415.68
22778,11059,-416.41
21149,10285,235.97
22617,11176,174.26
21153,10679,-170.26
21182,10205,-224.51
21102,10219,90.718
21942,10535,-17.593
21993,10504,-9.9382
21959,10461,8.8897
21986,10562,-239.99
22265,10590,-183.28
22208,10641,79.511
22280,10967,-380.46
25037,10795,-339.23
20904,10417,1.4989
21276,10197,-47.17
22826,10951,-378.67
22590,10817,-201.58
22988,11034,-280.35
22348,10603,-170.52
22273,10856,-391.46
22137,10887,-396.49
22192,11023,-391.12
22816,11050,323.59
21565,10968,27.602
21575,10978,90.702
21354,10576,322.12
21181,10609,221.4
21478,10572,-323.35
21686,10397,-18.168
21824,10964,172.79
22457,11230,-44.146
22827,11193,115.57
22619,11225,91.807
21491,10368,-95.915
20758,10222,-291.17
23027,11054,232.87
21227,10717,255.26
22706,11061,127.81
23324,11006,-137.43
23227,10921,27.151
21151,10740,-230.12
23223,10912,12.746
23356,10993,-133
21238,10823,102.14
21891,11036,-22.616
21527,10547,-413.91
20845,10294,-298.25
22100,10554,-131.28
21401,10913,-13.675
21408,10923,-40.273
21396,10904,11.674
21400,10900,51.857
21418,10922,-64.659
21549,10865,-287.95
22512,10799,-458.87
21385,10380,112.64
21415,10442,158.04
21579,10585,-372.22
24629,10871,-232.15
20963,10153,-283.83
20853,10237,-282.6
22800,11032,-378.59
25428,10635,-391.28
22667,10864,278.43
22460,11244,-175.56
21263,10630,267.38
21758,10426,-106.37
24335,11089,-335.72
23614,11059,-89.727
22382,10722,215.67
22767,11008,-346.81
20936,10573,-72.508
21309,10339,-256.59
21270,10354,-277.67
21282,10344,-256.51
21295,10310,-319.78
21387,10334,-279.31
21408,10299,-294.16
20793,10179,-155.04
22901,10810,-238.24
22540,10958,-329.79
22932,11178,-279.9
22312,10877,263.83
25049,10680,-419.81
22532,10679,130.49
21588,10899,147.85
21171,10537,-330.82
24078,10976,-356.69
22573,10679,9.4881
22955,11147,112.56
21211,10501,-369.76
21086,10456,-360.64
22510,11207,-153.92
21349,10517,-379.96
21248,10734,-336.15
22541,11105,-323.5
22384,10739,-71.285
21254,10844,83.667
20979,10223,-172.33
22624,10684,-11.793
24862,10778,-180.26
21574,10781,-511.25
22557,10810,276.85
22445,10660,-2.0139
25125,10698,-313.18
25731,10479,-317.59
20857,10423,-56.26
21440,10525,291.23
21743,10427,31.845
22375,10983,-340.82
21933,10604,-307.63
22085,10506,-268.17
21031,10535,-328.19
23843,11064,-325.13
22628,10640,-417.95
21297,10357,-299.58
22121,10786,-397.52
21937,10779,-471.34
21921,10891,-370.88
20984,10352,123.33
21708,10950,162.88
22785,11210,-75.825
23845,11043,-286.61
21757,10488,-386.66
20995,10287,166.25
21534,10448,232.35
21902,10564,-317.73
22503,10846,262.75
22305,11146,167.34
21590,10399,-40.333
22989,10974,229.83
21738,10705,-372.22
22484,10824,-354.65
23677,11083,-264.57
22602,11130,-236.43
22175,11053,-321.91
23254,11016,73.391
21354,10508,-342.56
22454,10823,-421.55
22412,10818,-385.49
22410,10806,-400.8
21496,10866,-140.89
21248,10578,264.75
24939,10687,27.752
22387,10670,-275.9
21351,10789,325.58
22450,11233,-174.14
21455,10865,-279.8
24846,10814,-289.48
21502,10877,-269.74
21944,10612,-344.31
23910,11036,-312.64
22109,11087,2.4841
22561,10638,-38.405
20874,10605,103.89
21237,10543,-363.58
21199,10198,-214.96
22908,11087,68.157
21610,10647,341.6
20944,10272,-33.308
21172,10808,-14.237
21646,10412,49.765
21618,10393,95.77
21370,10421,-337.39
23003,10912,-285.94
23191,10871,-35.537
22872,11261,90.616
24537,10843,-307.92
24676,10891,-369.23
22550,10675,42.528
25116,10730,-323.8
22040,11073,-277.72
22041,11059,-327.5
25210,10679,-403.95
24019,11065,-367.22
20890,10364,40.497
24175,10967,-320.28
22801,11067,-344.56
22640,10743,232.65
22141,11068,-321.22
22080,11131,-72.611
22548,11078,234.24
21429,10320,-163.18
22751,10777,237.21
21371,10786,-347.89
22389,10619,-143.42
21451,10593,297.27
21480,10599,283.39
21478,10567,332.68
21498,10607,324.81
21504,10591,266.5
21492,10597,306.56
25257,10642,-314.91
21874,10520,195.27
21347,10283,-78.2
22437,10637,-237.28
22157,10590,7.4202
21144,10753,-149.67
21522,10405,-273.89
22003,10866,-344.33
22385,10703,-308.02
20985,10545,132.29
21143,10735,163.08
23252,10986,-10.103
22000,10915,-361.96
22030,10740,-495.86
23790,10932,-369.73
22215,10903,-362.43
23870,11061,-319.89
25497,10624,-289.28
21126,10216,-299.58
25637,10474,-269.56
21963,10776,-432.1
23034,10918,-315.17
22519,10759,-322.42
20963,10544,-277.44
22432,10736,-295.22
22422,10752,274.3
21446,10841,-304.61
21654,10581,-430.28
21711,11015,-74.828
22359,10636,-166.77
21400,10440,-405.65
23058,10848,-272.29
21008,10294,238.43
22237,10627,-229.43
21981,10983,-395.73
21431,10541,-369.51
22135,10607,-327.61
22691,10795,194.7
22369,10698,-147.15
22299,10606,-60.573
22070,10968,-136.58
22159,10589,-329.99
23570,11004,-343.92
22154,10616,-291.48
23470,11006,-235.5
22860,11040,-334.6
24249,10960,-331.44
23101,11088,-288.44
24293,11042,-297.99
25411,10605,-364.83
22159,10614,-313.96
22172,10584,-315.48
22908,11165,189.3
21839,10965,-274.02
24476,10951,-412
21672,10955,-11.731
21163,10669,-177.9
21667,10956,-240.31
21125,10792,311.39
22174,10615,-306.5
22497,10904,-384.59
23329,11007,-102.23
23115,11114,-290.46
21886,10857,194.56
22133,10583,-285.93
22311,11193,-40.109
21022,10386,-366.69
22966,11194,91.874
21254,10412,207.58
22163,10558,-293.39
22138,11012,221.69
21379,10339,-283.49
22206,10757,341.79
21185,10283,204.26
22029,11047,-299.72
22041,11050,-304.47
22247,11095,163.23
22859,10848,207.87
22210,10555,37.468
20988,10511,142.45
20955,10545,64.349
21237,10393,-349.98
21006,10425,209.03
25272,10606,-373.38
21261,10760,176.52
21517,10944,-6.5064
21060,10427,219.35
22698,11141,171.82
21667,10975,-157.41
22531,11162,213.77
20958,10291,-441.29
22384,10717,-203.18
22648,10757,171.88
21501,10468,263.27
21332,10841,-219.69
21246,10816,-14.193
22564,11256,57.048
21167,10707,-264.81
22331,11084,327.78
21303,10508,-302.12
22149,11039,173.58
22167,10601,-349.37
22443,11108,231.24
24306,10997,-347.14
21667,10696,-411.51
20965,10637,-160.39
21603,10396,-126.07
21588,11003,-131.9
21174,10463,-359.47
21030,10318,-399.23
22919,10766,-64.388
22157,10632,-306.89
22605,10821,-188.24
21080,10684,101.29
21033,10645,-15.424
24744,10922,-342.01
21525,10732,-376.31
22282,10970,261.96
25683,10542,-277.36
22155,10594,-325.48
22693,11164,201.66
22147,10621,-262.36
22138,10617,-298.64
25541,10532,-376.14
22170,10558,-137.93
22950,10788,-277.59
22934,10776,-217.43
22973,10797,-273.01
22988,10786,-261.68
21571,10467,-344.85
22029,10538,-83.256
22723,10820,217.01
24278,10989,-362.16
22153,10642,-271.81
22159,10630,-322.61
22961,10886,263.02
21286,10709,-411.64
24186,11047,-279.46
22516,10685,178.35
21845,10844,-377.76
21427,10811,-287.15
20766,10449,152.22
20925,10487,104.08
20877,10499,125.12
22126,11150,5.5824
22885,10971,226.19
22287,11170,-6.9116
21037,10517,-47.675
21208,10730,262.99
23459,10965,-217.4
22151,10577,109.76
22420,10703,87.114
25477,10624,-274.92
22803,10939,-427.42
22161,10606,-284.35
25339,10716,-200.73
21489,10688,-347.74
20800,10507,-154.56
21789,10416,-144.94
21651,10694,-418.31
24094,11024,-310.06
22927,11096,-286.81
22185,10938,-417.2
21640,10582,-375.84
22218,10558,-298.41
21055,10437,152.62
22303,10985,-371.98
22381,11037,-322.6
22384,11233,-59.507
21070,10121,-228.03
21431,10647,-337.43
22431,11217,-133.39
21254,10354,-284.81
25320,10605,-332.07
22323,10686,-372.88
22983,11167,-55.512
20726,10265,-257.56
24191,11049,-277.06
21019,10465,-419.45
21652,10931,5.3713
22107,10739,-449.09
22143,10783,-363.3
21510,10337,-2.0207
23030,10834,20.458
21783,10447,-220.36
21978,10624,-346.49
21709,10988,-156.31
21905,10547,190.01
21519,10931,37.928
21321,10734,316.23
21445,10325,-141.12
21420,10587,-321.69
22634,10740,-345.44
22504,11206,-40.65
21398,10607,299.52
25268,10634,-388.36
21325,10420,-425.8
21141,10238,95.63
22880,10893,-415.93
22850,10873,-325.17
22809,10895,-361.88
22865,10883,-426.62
21735,10913,-311.79
21478,10517,-379.13
24131,10975,-356.95
22239,11002,37.526
22529,10961,-361.82
21226,10499,-425.19
24118,11023,-365.05
21148,10231,51.761
21860,10531,-279.3
21398,10533,268.62
22840,11234,51.689
22045,11035,-306.1
22039,11031,-300.94
22025,11025,-298.97
23579,11031,-462.54
22044,10584,17.806
21999,11071,-359.75
23830,10995,-346.43
22713,10951,238.83
22643,10674,-174.77
20910,10549,-89.106
22375,11011,-412.2
21595,10382,-136.57
21505,10378,-246.35
22907,10986,-346.93
24968,10690,-327.99
21643,10912,118.88
21552,10958,99.392
22279,11005,-373.94
22106,10607,87.805
21483,10304,-88.34
22168,10511,-398.63
22940,11198,-241.44
20840,10506,-188.03
22349,10905,-474.65
22099,10974,-323.07
22342,10624,-44.045
22305,10599,-92.327
21039,10664,-241.35
21981,10574,175.21
22065,10587,181.96
21620,10379,71.628
22530,11167,-176.46
22296,10987,-360.61
21672,11002,-39.323
21208,10830,-226.97
21469,10393,246.1
22381,10588,-35.089
21838,10814,374.92
22699,11220,9.5794
21282,10241,59.374
22058,10536,-225.61
22156,10529,-168.69
22534,10652,-89.861
24575,10894,-330.91
22016,10564,-491.05
22633,10904,230.03
22598,10908,370.82
20902,10329,132.25
21563,10954,-123.89
23598,11075,-352.09
21833,10841,-373.95
22666,10671,-99.554
21360,10255,-163.18
23103,10870,62.899
21660,10933,-142.35
22539,11051,-434.01
23135,10829,19.432
22217,10554,-130.83
21199,10657,124.68
22135,11146,4.4791
22069,11149,-58.171
22474,10662,-328.53
22422,10618,-79.046
21213,10699,271.35
24757,10812,-296.7
21415,10890,-130.33
21845,10566,-386.94
21883,10586,-325.48
22425,11033,-449.04
22519,11107,-366.93
21797,10471,43.518
24345,11008,-325.79
24323,11028,-416.04
21805,10732,-351.77
22246,11051,-289.17
22742,10862,-329.04
22696,10918,-348.39
22191,11197,-58.388
21978,11073,-223.8
22384,10630,-145.51
23210,11047,35.36
23627,11057,-275.17
22750,11251,-46.246
21981,10688,151.74
23247,10942,-17.941
24787,10853,-240.1
20989,10554,-310.66
25325,10649,-124.7
21467,10447,-348.52
22957,11165,162.96
20907,10516,-278.6
23439,11072,-123.1
23988,10982,-310.8
23977,10994,-308.22
21497,10531,-326.03
23984,11002,-304.02
20907,10530,4.9945
24487,11012,-359.12
22562,10771,-320.9
22843,11274,-178.61
25011,10774,-308.8
22111,10652,-317.04
22635,10750,192.23
23963,11040,-373.13
22951,11190,-270.55
22832,11208,-202.07
24052,11002,-298.13
21006,10332,-292.89
22598,10619,-168.99
22438,11205,-211.72
22507,10737,-375.94
22922,10817,-293.38
25567,10512,-334.79
24057,11039,-395.59
21720,10438,145.07
22978,11194,-25.341
21419,10886,-295.3
23933,11038,-312.25
22755,11157,206.43
21781,10434,-155.53
24526,10931,-364.44
21776,10585,-376.16
21105,10490,225.47
22847,10861,218.46
25290,10631,-306.83
23762,11042,-217.54
23840,11038,-320.13
21251,10224,-131.15
21132,10342,-261.85
21407,10500,324.87
22810,10681,-35.794
21320,10525,274.19
21317,10459,-422
21216,10529,-377.3
21352,10596,43.289
21593,10663,-374.66
22184,11101,-333.51
22823,10837,203.09
21958,10634,-276.31
21773,10804,326.48
23024,10759,-264.22
22438,11223,-312.67
22926,11170,-184.11
22449,10566,12.244
23594,11123,-243.51
21758,10576,260.3
24411,10969,-270.29
21601,10875,-328
23160,11125,-236.18
22750,11218,-253.87
23711,10997,-187.19
23752,11041,-263.59
21146,10196,13.909
22961,11218,-163.03
22580,10694,-282.49
25682,10559,-361.35
22191,10598,146.1
22036,10645,-287.67
21602,10872,-236.95
21637,10923,-287.24
21568,10463,-34.18
21076,10536,232.85
22098,10874,-325.44
21841,10700,-362.88
23044,11179,50.246
22085,11114,-113.28
21475,10923,-222.63
21459,10883,-262.44
23369,11055,10.965
21072,10161,-146.66
21062,10158,-114.04
22454,10759,246.59
23545,11012,-309.07
21118,10205,-304.03
21824,10636,-413.35
22333,10615,-316.87
20935,10578,-154.52
20959,10313,148.38
20927,10230,182.85
21073,10481,-357.23
21085,10652,-197.58
21086,10114,16.967
21827,10835,238.26
21436,10538,-374.45
24070,10976,-299.34
21431,10459,-354.04
21488,10423,-312.98
23536,11011,-194.18
23311,11050,-165.33
21291,10321,116.85
21263,10627,-379.79
22248,10763,330.51
21152,10056,-194.7
22290,10599,-93.35
20883,10368,-253.43
22269,11151,117.21
21387,10465,-333.97
22334,11226,-176.92
22375,11217,-131.18
21934,11044,-200.8
22724,10745,202.45
22804,10764,248.57
21482,10936,-228.64
22013,10888,-319.64
21194,10837,-41.28
21064,10677,-107.94
23060,10817,58.648
21631,10673,-363.19
22086,11143,-80.877
22123,10588,-133.43
22222,10564,-26.015
22708,10931,350.23
21729,10435,-291.23
22569,11154,-179.99
21634,10754,-355.57
22756,10984,-406.33
21091,10659,146.45
21266,10770,-294.6
22263,11164,107.82
20844,10438,-133.46
22664,10742,-359.37
24777,10810,-280.22
22055,11125,-185.01
21463,10905,-196.53
21361,10699,-412.41
25201,10731,-226.96
21918,10508,-245.91
23007,11006,181.26
21657,10574,294.36
23061,11201,62.525
23037,11190,84.084
23030,11235,69.975
23033,11191,67.102
23072,11108,24.08
21572,10886,235.36
23025,11192,66.543
23019,11178,57.474
23012,11201,18.392
21449,10889,-208.93
23029,11187,53.969
23021,11196,116.5
22630,10932,-380.75
21217,10163,-162.92
25146,10705,-339.77
25121,10735,-314.41
21228,10795,-278.58
21226,10372,-402.11
23624,11064,-202.63
21263,10587,312.58
22271,10611,-238.15
21524,10655,-413.94
23027,10950,182.11
20842,10493,47.917
22611,11164,-56.184
21719,10450,72.897
22710,11159,-317.19
21889,10972,212.22
21489,10442,-331.23
21019,10235,109.64
22890,11162,-184.08
23319,10970,-33.759
21825,10483,-288.72
22310,10611,-206.3
21184,10773,133.49
21772,10589,-303.43
22817,10768,-274.5
22671,10709,-320.86
21221,10605,-377.7
21252,10579,-375.76
23200,10916,-268.29
21745,10370,-11.163
20876,10428,52.803
21582,10532,308.25
21640,10631,-344.18
23741,11093,-286.7
22095,11022,201.1
24326,10947,-335.64
23118,10832,-235.44
21149,10334,335.55
20985,10551,-103.17
22698,10802,-428.07
22640,10698,-253.05
21319,10871,-127.98
21854,10430,-215.73
24763,10802,-470.02
21973,10920,-384.73
21096,10390,246.47
20934,10428,-32.473
23167,11164,-85.711
22366,10788,329.39
22372,10777,290.96
22381,10779,283.86
22419,11224,-62.237
23071,11203,-173.35
23047,10928,-411.36
22688,11223,-152.81
21106,10735,-12.981
22557,10762,-348.5
21198,10787,91.1
20898,10535,68.319
24718,10868,-369.12
22157,11125,-189.5
21774,10471,-27.35
21104,10707,132.98
24666,10792,-163.85
21473,10534,209.73
24947,10733,-311.99
21593,10715,-373.75
21875,11084,-96.042
21738,10411,-179.22
21325,10825,-211.04
24304,10990,-51.072
25608,10605,-265.8
21584,10946,-142.01
21492,10895,101.92
22659,10883,-400.7
22124,10650,181.95
23405,11028,-230.21
21041,10157,-323.54
22899,11249,-167.96
22902,11260,-163.61
20982,10163,-115.31
21058,10424,243.08
22271,11092,-378.21
20806,10415,-151.11
20789,10394,-105.78
21548,10439,-273.88
21672,10852,-277.32
21966,11036,166.75
21101,10702,-74.536
21030,10255,-406.54
21424,10898,-46.339
22457,10617,59.086
22042,10570,-35.754
21247,10225,5.5401
21636,11033,-163.63
21823,10708,-425.65
21146,10768,-219.91
22333,10964,326.77
22767,11089,-318.87
22767,11246,-114.69
21465,10604,304.32
21485,10532,244.26
25332,10579,-396.08
24306,10962,-387.5
22046,10570,-320.84
22134,10554,-127.26
21169,10234,-313.28
23450,11140,-436.85
21706,10437,-36.356
21148,10169,-57.685
20855,10115,-261.04
21005,10499,-292.21
23969,11034,-303.45
21419,10476,251.83
21311,10838,120.59
21020,10362,213.48
21478,10597,246.9
21082,10160,-168.05
22233,10640,-343.47
22944,10786,-42.477
21525,10835,177.47
20864,10484,-251.03
22002,10669,287.72
21811,10617,270.4
25041,10696,-284.14
21673,10506,230.04
21664,10532,228.83
21280,10399,-334
22509,10763,148.3
22077,10907,-433.85
21925,10683,-382.4
22582,11225,-141.68
22628,11184,-150.03
24584,10963,-365.73
21459,10863,-303.9
21473,10861,-257.52
21430,10519,238.18
22377,10746,-360.14
22439,10820,-468.23
22264,10864,-421.04
21182,10243,-162.35
21350,10531,-387.24
21403,10453,-310.13
21433,10412,191.92
21380,10526,-255.87
21435,10568,-405.54
22170,10633,168.94
25285,10623,-353.85
21165,10313,-272.71
21832,10505,-340.96
21504,10377,-203.8
22322,11098,235.69
21317,10717,254.15
21273,10717,265.25
22733,11212,203.17
22634,11268,50.675
21626,10933,50.156
21432,10492,-421.31
22990,11037,123.64
22175,11161,-48.754
23905,11003,-362.75
25071,10781,-317.16
22972,10944,-324.66
22735,10699,-214.11
21184,10417,172.04
22069,10796,-410.58
20787,10101,-169.03
21121,10771,28.581
21096,10822,42.768
21564,10409,-294.89
22078,11174,50.826
22194,11162,30.65
21900,10524,-289.46
21305,10875,-88.585
22884,11045,-382.23
23154,11118,110.71
25528,10556,-382.44
22327,10673,-297.09
22076,10738,305.67
21889,10742,-464.5
21718,10593,-336.88
21494,10881,-259.92
21238,10472,-378.66
20968,10391,156.56
21313,10367,-343.74
21554,10488,-296.69
21432,10419,-373.59
21296,10445,-200.71
21045,10238,-418.86
22745,11243,-194.89
23139,11035,173.56
22421,10687,-273.62
21359,10300,-210.77
21351,10683,-340.14
21401,10385,198.88
21374,10396,159.8
21855,11041,214.6
22189,11067,250.83
22886,10754,89.483
22130,11074,181.6
22516,11244,-148.24
21492,10514,303.11
21417,10486,-393.06
21450,10462,-351.86
22741,10771,179.35
21442,10463,-335.26
21461,10457,-361.86
21442,10466,-356.65
21443,10467,-341.71
21469,10444,-336.55
22261,10614,166.48
22206,11138,156.3
22300,11150,132.02
22252,11129,151.75
22213,11163,234.82
21449,10535,-413.44
21353,10422,156.48
21262,10554,-355.29
20982,10087,-209.67
22437,10708,-322.28
21441,10357,-264.37
21866,10546,-291.05
22809,10792,110.37
22524,10780,-386.69
22646,10821,-359.53
21535,10948,-189.82
22073,10912,271.43
22043,10916,292.36
23138,11113,-158.64
20934,10553,-9.2133
21001,10446,-336.61
21479,10339,107.45
24295,10995,-349.67
22427,11184,-201.95
22281,11151,-257.93
21380,10861,-237.15
24160,10975,-303.5
20865,10493,-5.6924
21500,10879,246.73
22280,11021,247.07
24638,10927,-293.94
24689,10883,-291.18
22304,10986,-459.94
25232,10682,-420
21530,10916,-272.4
22196,10658,-412.94
23062,10860,72.255
21719,10462,159.41
22190,11147,141.22
21436,10341,90.877
21886,11107,-327.34
22557,10942,380.22
22616,11286,-28.271
21167,10727,-201.17
22726,11289,76.501
21275,10281,-227.52
22896,10912,204.55
22537,11199,-210.73
21731,10825,196.3
25358,10629,-423.47
21470,10510,-324.63
21459,10455,-345.13
21455,10452,-349.92
21437,10486,-328.25
22657,11114,-295.31
22205,11185,59.564
20920,10544,-252.87
20876,10504,-271.41
20848,10168,-491.79
22835,10809,101.52
20860,10436,122.96
22595,10990,318.78
22499,11046,353.13
21170,10701,85.363
21880,10702,-392.73
21020,10137,5.6861
21866,10490,22.154
22146,10542,-131.35
25521,10649,-375.15
21366,10296,-14.553
24279,10990,-387.52
22783,10700,-41.422
22711,10795,-308.13
24186,10917,-302.11
24838,10880,-296.44
22532,11165,-248.03
22421,10714,197.78
22450,10734,217.96
21524,10631,322.2
22589,10660,158.21
22549,10842,292.52
24979,10763,-401.45
22763,11271,46.792
22315,11125,85.154
21086,10498,-326.24
21831,10510,-271.19
22720,11169,198.46
22565,11052,-411.85
21507,10495,209.64
22899,10979,289.62
22372,10752,-333.47
21009,10578,-262
21144,10256,184.04
24104,11009,-411.31
22367,10701,-316.96
22271,10587,-38.524
22945,10859,-378.62
22518,10914,-434.13
21303,10383,-444.01
22899,10982,-415.95
22825,11031,-390.44
23387,11059,-78.012
22359,11104,339.83
21828,11034,-199.93
22234,11082,-308.69
22227,11047,-317.33
21989,10982,-409.95
21696,10436,-261.78
22024,10575,89.844
21670,10977,10.084
24796,10849,-291.36
21965,10554,239.4
23798,11014,-297.46
22734,11215,149.33
23133,10797,-169.1
21810,10767,-326.43
22095,10787,-446.89
21387,10629,341.93
22959,10774,206.74
22700,10943,334.61
22635,10681,-116.43
22444,10878,-416.73
22506,10910,-345.33
24782,10888,-251.25
20795,10412,-88.605
22759,10661,-260.03
22005,11102,40.904
22371,10879,-35.428
24228,11056,-319.56
21848,11037,-178.98
21870,10981,-127.43
22315,11134,-78.777
21921,10633,-419.91
22109,10952,-359.18
21151,10680,-284.77
21806,10579,156.33
21303,10445,-378.41
21307,10470,-475.42
21735,10578,-336.77
21172,10766,68.174
